ic| current_user: 1, 'used Books GET. Auth Token: OK'
ic| current_user: 1, 'used Books GET. Auth Token: OK'
ic| current_user: 1, 'used Books GET. Auth Token: OK'
ic| data['Username']: '1', 'logged in successfully'
ic| data['Username']: '2', 'registered successfully'
ic| data['Username']: '2', 'logged in successfully'
17-01-2024 20:22:09 | ic| current_user: 1, 'used Loans POST.'
17-01-2024 21:24:37 | ic| current_user_id: 1, 'has loaned a book.'
17-01-2024 21:57:18 | ic| current_user: 1, 'used Loans POST.'
17-01-2024 22:10:25 | ic| current_user_id: 1, 'has loaned a book.'
17-01-2024 22:13:56 | ic| current_user_id: 1, 'has loaned a book.'
17-01-2024 22:15:15 | ic| current_user_id: 1, 'has loaned a book.'
17-01-2024 22:15:22 | ic| current_user_id: 1, 'has loaned a book.'
17-01-2024 22:22:14 | ic| data['Username']: '1', 'logged in successfully'
17-01-2024 22:22:32 | ic| data['Username']: 'waga1', 'logged in successfully'
17-01-2024 22:32:22 | ic| data['Username']: 'user1', 'logged in successfully'
17-01-2024 22:35:13 | ic| current_user_id: 4, 'has loaned a book.'
17-01-2024 22:37:43 | ic| data['Username']: 'waga1', 'logged in successfully'
17-01-2024 22:44:39 | ic| current_user: 5, 'used Loans DELETE.'
17-01-2024 23:08:07 | ic| current_user_id: 5, 'has loaned a book.'
17-01-2024 23:16:10 | ic| data['Username']: 'user1', 'logged in successfully'
18-01-2024 14:40:24 | ic| data['Username']: 'waga1', 'logged in successfully'
18-01-2024 14:45:06 | ic| data['Username']: 'waga1', 'logged in successfully'
18-01-2024 14:45:36 | ic| current_user_id: 5, 'has loaned a book.'
18-01-2024 14:58:15 | ic| data['Username']: 'waga1', 'logged in successfully'
18-01-2024 15:00:05 | ic| data['Username']: 'user1', 'logged in successfully'
18-01-2024 15:00:34 | ic| data['Username']: '1', 'logged in successfully'
18-01-2024 16:39:02 | ic| data['Username']: '123123123333', 'registered successfully'
18-01-2024 16:39:07 | ic| current_user: 1, 'used Customers DELETE.'
18-01-2024 17:53:03 | ic| data['Username']: 'waga1', 'logged in successfully'
18-01-2024 19:54:51 | ic| data['Username']: 'waga1', 'logged in successfully'
18-01-2024 21:57:26 | ic| data['Username']: 'waga1', 'logged in successfully'
19-01-2024 07:11:19 | ic| data['Username']: 'waga1', 'logged in successfully'
19-01-2024 08:53:17 | ic| current_user_id: 5, 'has loaned a book.'
19-01-2024 09:13:52 | ic| data['Username']: 'waga1', 'logged in successfully'
19-01-2024 10:22:36 | ic| current_user: 5, 'used Loans POST.'
19-01-2024 10:23:08 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:41:16 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:43:08 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:46:15 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:48:29 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:49:44 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:49:52 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 10:50:24 | ic| current_user: 5, 'used Books DELETE.'
19-01-2024 11:17:11 | ic| data['Username']: 'waga1', 'logged in successfully'
